"site.id","sub.ids","other.ids","total.num.samples","tag.num","species.field","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species"
"J298 - Recollect",,,1,,"Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-30.15277,151.07437,"WGS84","NSW","Bundarra, Thunderbolts Way",672,"Granite","Sand ",,"J.Janes, T.Collins","Rare","Present","Present",,"J298","Grasses;;;;;;;;"
"J299",,,,,"DISCARDED",,"discarded",,,,,,,,,,,,,,,,";;;;;;;;"
"J300",,,1,,"Eucalyptus sideroxylon","2015-09-30",,-29.80812,150.91918,"WGS84","NSW","Gum Flat, Copeton Dam Rd",653,"Sandstone","Sand","SW","J.Janes","Common",,"Present","Present","J300","Austrodanthonia sp;Aotus ericoides;Acacia hakeoides;Exocarpus cupressiformis;;;;;"
"J300 Area - Recollect","A-E",,5,,"Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-29.80812,150.91918,"WGS84","NSW","Gum Flat, Copeton Dam Rd",653,"Sandstone","Sand","SW","J.Janes, T.Collins","Common",,"Present","Present","J300","Austrodanthonia sp;Aotus ericoides;Acacia hakeoides;Exocarpus cupressiformis;;;;;"
"J301",,,1,,"Eucalyptus sideroxylon","2015-09-30","repeat of J300 (should have been collected as J300A)",-29.80812,150.91918,"WGS84","NSW","Gum Flat, Copeton Dam Rd",653,"Sandstone","Sand","SW","J.Janes","Common",,"Present","Present",,"Austrodanthonia sp;Aotus ericoides;Acacia hakeoides;Exocarpus cupressiformis;;;;;"
"J302",,,1,4,"Eucalyptus albens","2015-09-30",,-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present",,"J302","Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;"
"J303",,,1,,"Eucalyptus albens","2015-09-30","repeat of J302 (should have been collected as J302A)",-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present",,"J303","Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;"
"J304",,,1,,"Eucalyptus albens","2015-09-30","repeat of J302 (should have been collected as J302B)",-30.14391,150.05293,"WGS84","NSW","Sawn Rocks, Kilarney Gap Rd",482,"Basalt","Sand","SE","J.Janes","Common","Present","Present",,,"Clematis microphylla;Acacia sp;Swainsonia sp;;;;;;"
"J305",,,1,,"Eucalyptus pilligaensis","2015-09-30",,-30.13395,149.48317,"WGS84","NSW","Narrabri, Newell Hwy",240,"Basalt","Sand",,"J.Janes","Rare","Present",,,,"Roadside;;;;;;;;"
"J306",,,1,,"?","2015-09-30","unidentified - not sure that this is actually in the freezer",-30.13395,149.48317,"WGS84","NSW","Narrabri, Newell Hwy",240,"Basalt","Sand",,"J.Janes","Rare","Present",,,,"Roadside;;;;;;;;"
"J307",,,1,,"Eucalyptus crebra ?","2015-09-30",,-30.22665,149.8094,"WGS84","NSW","Narrabri, Newell Hwy",240,"Basalt","Sand",,"J.Janes","Rare","Present",,,,"Roadside;;;;;;;;"
"J308",,,1,,"Eucalyptus populnea","2015-09-30",,-30.22025,149.83597,"WGS84","NSW","Narrabri, Killarney Forest",258,"Basalt","Sand","W","J.Janes","Common","Present",,,,";;;;;;;;"
"J309",,,1,,"?","2015-09-30","unidentified - not sure that this is actually in the freezer",-30.22025,149.83597,"WGS84","NSW","Narrabri, Killarney Forest",258,"Basalt","Sand","W","J.Janes","Common","Present",,,"J309",";;;;;;;;"
"J310",,,1,,"Eucalyptus populnea","2015-09-30","repeat of J308 (should have been collected as J308A)",-30.22025,149.83597,"WGS84","NSW","Narrabri, Killarney Forest",258,"Basalt","Sand","W","J.Janes","Common","Present",,,"J310",";;;;;;;;"
"J311",,,1,5,"Eucalyptus fibrosa ?","2015-09-30",,-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand",,"J.Janes","Common","Present",,"Present","J311","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J312",,,1,,"Eucalyptus sideroxylon","2015-09-30",,-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand",,"J.Janes","Common","Present",,"Present","J312","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J313",,,1,,"Eucalyptus fibrosa","2015-09-30","Apparently missing from herbarium",-30.60224,149.58173,"WGS84","NSW","Pilliga, Newell Hwy",303,"Basalt","Sand",,"J.Janes","Common","Present",,"Present","J313","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J314",,,1,,"Eucalyptus fibrosa","2015-09-30",,-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand",,"J.Janes","Common","Present",,,"J314","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J315",,,1,,"Eucalyptus fibrosa","2015-09-30","repeat of J314 (should have been collected as J314A)",-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand",,"J.Janes","Common","Present",,,"J315","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J316",,,1,,"Eucalyptus crebra","2015-09-30",,-30.92855,149.36347,"WGS84","NSW","Pilliga, no 1 break rd",433,"Basalt","Sand",,"J.Janes","rare","Present",,,"J316","Zieria aspalathoides;Boronia sp;Acacia sp;Spyridium sp;;;;;"
"J317",,,1,,"Eucalyptus crebra","2015-09-30",,-30.14459,150.0534,"WGS84","NSW","Sawn Rocks, parking lot",485,"Basalt","Sand","W","J.Janes","Rare",,,"Present",,";;;;;;;;"
"J318","A-E",,6,6,"Eucalyptus melliodora","2015-10-11",,-31.37365,151.13779,"WGS84","NSW","Chaffey Dam, Tamworth Nundle Rd",532,,"loam","W","J.Janes","Common","Present","Present",,"J318","Eucalyptus camaldulensis;Geranium sp;Whalenbergia stricta;Acaena sp;Plantago sp;Asperula sp;;;"
"J319","A-E",,6,7,"Eucalyptus melliodora","2015-10-11",,-31.55948,151.05664,"WGS84","NSW","Nundle, Crawney Rd",751,,"sand","NNE","J.Janes","Common","Present","Present","Present","J319","Eucalyptus camaldulensis;grasses;;;;;;;"
"J320","A-E",,6,8,"Eucalyptus moluccana","2015-10-11",,-31.72257,151.10243,"WGS84","NSW","Timor, Crawney Rd",486,"Mudstone","clay-sand","W","J.Janes","Common",,,"Present","J320","Roadside;;;;;;;;"
"J321","B-G",,7,9,"Eucalyptus crebra","2015-10-12","Used J321G in sequencing",-32.75326,151.25224,"WGS84","NSW","Polkobin, Broke Rd",109,"Mudstone","clay ",,"J.Janes","Common",,,,"J321","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;"
"J322","A-E",,6,10,"Eucalyptus fibrosa","2015-10-12",,-32.75342,151.25269,"WGS84","NSW","Polkobin, Broke Rd",110,"Mudstone","clay ",,"J.Janes","Common",,,,"J322","Corymbia sp;Allocasuarina sp;Pultonaea sp;Busaria spinosa;Acacia sp;;;;"
"J323","A",,2,11,"Eucalyptus largiflorens (?)","2015-10-12",,-32.40498,150.36256,"WGS84","NSW","Wollomi NP, Bylong Valley Way",117,"Granite","loam-sand","W","J.Janes","Rare","Present",,,"J323","Ghania sp;Acacia sp;Callitris sp;Epacris sp;Bursaria spinosa;Oxalus;;;"
"J324","A-E",,6,12,"Eucalyptus conica","2015-10-12",,-32.44442,150.2812,"WGS84","NSW","Wollomi NP, Bylong Valley Way",213,"Granite","loam-sand","E","J.Janes","Common",,,,"J324",";;;;;;;;"
"J325",,,,,"Eucalyptus baueriana","2015-10-12","Gave this sample to Tim at request of Rose therefore never entered in herbarium as we do not have a voucher",-32.49536,150.90842,"WGS84","NSW","Jerrys Plains, Golden Hwy",110,"Basalt/Mudstone","clay-loam","N","J.Janes","Rare",,,,"J325","Roadside;;;;;;;;"
"J326","A-D",,5,13,"Eucalyptus moluccana","2015-11-03","Apparently missing from herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam",,"J.Janes","Common",,"Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;"
"J326 - Recollect","A-E",,6,13,"Eucalyptus moluccana","2016-12-09","Recollected but originals already in herbarium",-28.21744,152.84309,"WGS84","QLD","Rathdowney, Boonah Rathdowney Rd",103,"Mudstone","clay-loam",,"J.Janes, T.Collins","Common",,"Present","Present","J326","Acacia verniciflua;Roadside;;;;;;;"
"J327","A-D",,5,14,"Eucalyptus crebra","2015-11-03","Apparently missing from herbarium",-28.45172,152.3925,"WGS84","NSW","Koreelah, Tooloom Rd",533,"Granite","loam","N","J.Janes","Common","Present",,"Present","J327","Casuarina cunninghamiana;Dianella revoluta;Acacia burrowii;Eustraphus latifolius;;;;;"
"J328","A-D",,5,15,"Eucalyptus moluccana","2015-11-03",,-28.43038,152.35915,"WGS84","NSW","Legume, Mt Lindsay Rd",480,"Granite","clay","SW","J.Janes","Common",,,"Present","J328","Roadside;;;;;;;;"
"J329","A-C",,4,16,"Eucalyptus conica","2015-11-03",,-28.41028,152.29292,"WGS84","NSW","Legume, Mt Lindsay Rd",564,"Granite","sand","S","J.Janes","Common","Present",,"Present","J329","Ficus sp;Acacia burrowii;Clematis sp;smooth gum;;;;;"
"J330","A-D",,5,17,"Eucalyptus fibrosa","2015-11-04",,-28.19138,151.61853,"WGS84","QLD","Karara, Cunningham Hwy",525,"Basalt","sand","N","J.Janes","Common",,,"Present","J330","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;;;;;"
"J331","A-D",,5,19,"Eucalyptus crebra","2015-11-04",,-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common","Present",,"Present","J331","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus sp;;;;"
"J332","A-D",,5,18,"Eucalyptus sp (microcarpa?)","2015-11-04",,-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes","Common",,,"Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;"
"J332 - Recollect","A-E",,6,18,"Eucalyptus sp (microcarpa?)","2016-12-09","Recollected but originals already in herbarium",-28.29549,151.48801,"WGS84","QLD","Gore, Cunningham Hwy",510,"granite/sandstone","sand-clay","SW","J.Janes, T.Collins","Common",,,"Present","J332","Acacia clivicola;Acacia hakeoides;Dodonea cuneata;Callitris columellaris;Eucalyptus crebra;;;;"
"J333","A-D",,5,20,"Eucalyptus caleyi","2015-11-04",,-28.52431,151.10556,"WGS84","QLD","Inglewood, Inglewood Texas Rd",340,"granite/sandstone","sand-clay","NE","J.Janes","Common",,,"Present","J333","Acacia leptocarpa;Acacia cultriformis;;;;;;;"
"J334","A-D",,5,21,"Eucalyptus moluccana (?)","2015-11-04",,-28.53696,151.10815,"WGS84","QLD","Inglewood, Inglewood Texas Rd",335,"granite/sandstone","sand-clay","E","J.Janes","Common",,,"Present","J334","Acacia leptocarpa;Acacia cultriformis;;;;;;;"
"J335","A-D",,5,22,"Eucalyptus microcarpa","2015-11-04",,-28.89198,151.14803,"WGS84","NSW","Texas, Texas Bridge Road",334,"Sandstone","clay-sand",,"J.Janes","Common","Present","Present","Present","J335","Roadside;;;;;;;;"
"J336",,,,,"Eucalyptus conica","2015-11-04",,-29.10132,151.77156,"WGS84","NSW","Mole Creek, Mole Station rd",435,"Sandstone","clay-sand",,"J.Janes","Common","Present","Present",,"J336","Roadside;;;;;;;;"
"J337",,,,,"DISCARDED",,,,,,,,,,,,,,,,,,";;;;;;;;"
"J338","A-D",,5,23,"Eucalyptus conica","2015-11-05",,-29.15425,152.00211,"WGS84","NSW","Tenterfield, Bluff rock lookout",854,"Granite","loam-clay","SW","J.Janes","Common","Present","Present","Present","J338","Roadside;;;;;;;;"
"J339","A-C",,4,24,"Eucalyptus moluccana","2015-11-05",,-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes","Common",,,"Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;"
"J339 - Recollect","A-E",,6,24,"Eucalyptus moluccana","2016-11-28","Recollected but originals already in herbarium",-29.45636,151.55505,"WGS84","NSW","Emmaville, Strathbogie Rd",873,"Granite","clay-loam","S","J.Janes, T.Collins","Common",,,"Present","J339","Roadside;Eucalyptus melliodora;Acacia leptocarpa;;;;;;"
"J340","A-D",,5,25,"Eucalyptus melliodora","2015-11-05",,-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;"
"J340 - Recollect","A-D",,5,25,"Eucalyptus melliodora","2016-11-28","Recollected but originals already in herbarium",-29.45577,151.55405,"WGS84","NSW","Emmaville, Strathbogie Rd",874,"Granite","clay-loam","S","J.Janes, T.Collins","Common","Present","Present","Present","J340","Roadside;Eucalyptus moluccana;Acacia leptocarpa;;;;;;"
"J341","A-D",,5,26,"Eucalyptus albens","2015-11-05",,-29.40223,151.41655,"WGS84","NSW","Yellow Dam, Emmaville Rd",770,"Granite","sand","W","J.Janes","Common",,,"Present","J341","Clematis microphylla;Acacia leptocarpa;Themeda sp;;;;;;"
"J342","A-D",,5,27,"Eucalyptus sideroxylon","2015-11-05",,-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;"
"J342 - Recollect","A-D",,5,27,"Eucalyptus sideroxylon","2016-11-28","Recollected but originals already in herbarium",-29.39087,151.39279,"WGS84","NSW","Yellow Dam, Emmaville Rd",734,"Granite","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J342","Callitris columellaris;Acacia sp;;;;;;;"
"J343","A-D",,5,28,"Eucalyptus crebra","2015-11-05",,-29.35816,151.30991,"WGS84","NSW","Yellow Dam, Emmaville Rd",642,"Granite/mudstone","clay","N","J.Janes","Common","Present",,"Present","J343","Callitris columellaris;Styphelia triflora;Melichrus urceolatus;Leucopogan muticus;;;;;"
"J344","A-D",,5,29,"Eucalyptus polyanthemos","2015-11-19",,-35.33962,148.91113,"WGS84","ACT","Pierces Creek State Forest, Vanitys Crossing",640,"Granite","hard red","N","J.Janes","Common",,,"Present","J344","Dianella;Lepidosperma;Plantago;Acacia leptocarpa;;;;;"
"J345","A-D",,5,30,"Eucalyptus albens","2015-11-20",,-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",,"Sandstone/Limestone","Rocky shale",,"J.Janes","Common",,,"Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;"
"J345 - Recollect","A-B",,3,30,"Eucalyptus albens","2016-12-01","Recollected but originals already in herbarium",-35.07022,148.83685,"WGS84","NSW","Mullion, Mountain Creek Rd.",,"Sandstone/Limestone","Rocky shale",,"J.Janes, T.Collins","Common",,,"Present","J345","E. melliodora;Themeda;Briza maxima;Exocarpus;Stuphelia;Lepidosperma;Dianella;Bursania;"
"J346","A-D",,5,31,"Eucalyptus melliodora","2015-11-20",,-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes","Common","Present","Present","Present","J346","E. albens;;;;;;;;"
"J346 - Recollect","A-C",,4,31,"Eucalyptus melliodora","2016-12-01","Recollected but originals already in herbarium",-35.06954,148.83661,"WGS84","NSW","Mullion, Mountain Creek Rd.",498,"Sandstone/Limestone","Rocky shale","NE","J.Janes, T.Collins","Common","Present","Present","Present","J346","E. albens;;;;;;;;"
"J347","A-D",,5,32,"Eucalyptus polyanthemos","2015-11-20",,-35.09381,148.74881,"WGS84","NSW","Wee Jasper, Doctors Flat Rd.",740,"limestone/granite","sandy",,"J.Janes","Common","Present",,"Present","J347","Cassinia adunca;Acacia deanei;;;;;;;"
"J348","A-D",,5,33,"Eucalyptus polyanthemos","2015-11-20",,-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,,,"NE","J.Janes","Common",,,"Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;"
"J348 - Recollect","A-D",,5,33,"Eucalyptus polyanthemos","2016-12-01","Recollected but originals already in herbarium",-35.24184,148.29729,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",448,,,"NE","J.Janes, T.Collins","Common",,,"Present","J348","E. albens;Angophora;Briza maxima;Plantago;;;;;"
"J349","A-I",,10,34,"Eucalyptus albens","2015-11-20",,-35.24369,148.2968,"WGS84","NSW","Wee Jasper, Wee Jasper Rd.",462,,,"NE","J.Janes","Common",,,"Present","J349","E. polyanthemos;Briza;Plantago;Angophora;;;;;"
"J350","A-I",,10,35,"Eucalyptus albens","2015-11-20",,-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes","Common",,,"Present","J350","Roadside;;;;;;;;"
"J350 - Recollect",,,1,35,"Eucalyptus albens","2016-12-01","Recollected but originals already in herbarium",-35.2456,147.68083,"WGS84","NSW","Tarcutta, Mates Gully Rd.",276,"Basalt","sand","S","J.Janes, T.Collins","Common",,,"Present","J350","Roadside;;;;;;;;"
"J351","A-D",,5,36,"Eucalyptus polyanthemos (juv micro?)","2015-11-20",,-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;"
"J351 area - Recollect",,,1,36,"Eucalyptus polyanthemos (juv micro?)","2016-12-01","Recollected but originals already in herbarium",-35.25609,147.68506,"WGS84","NSW","Tarcutta, Mates Gully Rd.",287,"Granite/Basalt","sand","S","J.Janes, T.Collins","Common","Present","Present","Present","J351","E. sideroxylon;E. albens;Helichrysum brateatum;Acacia sp.;;;;;"
"J352","A-I",,10,37,"Eucalyptus sideroxylon","2015-11-20",,-35.25665,147.68486,"WGS84","NSW","Tarcutta, Mates Gully Rd.",,"Granite/Basalt","sand","S","J.Janes","Common",,,"Present","J352","E. polyanthemos;;;;;;;;"
"J353","A-D",,5,38,"Eucalyptus polyanthemos","2015-11-20",,-35.8453,147.19722,"WGS84","NSW","Blue Metal Rest Area, M31",338,"Sandstone","sand-clay","SE","J.Janes","Common","Present","Present","Present","J353","E. moluccana;Roadside;;;;;;;"
"J354","A-D",,5,39,"Eucalyptus moluccana","2015-11-20",,-35.84469,147.19794,"WGS84","NSW","Blue Metal Rest Area, M31",,,,,"J.Janes","Common","Present",,"Present","J354","E. polyanthemos;Roadside;;;;;;;"
"J355","A",,10,40,"Eucalyptus sideroxylon","2015-11-21",,-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,,"gravel-sand","S","J.Janes","Common",,,"Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;"
"J355","B",,,,"Hybrid? Sider x micro","2015-11-21",,-36.08961,146.62105,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,,"gravel-sand","S","J.Janes","Common",,,"Present","J355B","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;"
"J355","C-I",,10,40,"Eucalyptus sideroxylon","2015-11-21",,-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,,"gravel-sand","S","J.Janes","Common",,,"Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;"
"J355 - Recollect","A-D",,5,40,"Eucalyptus sideroxylon","2016-12-02","Recollected but originals already in herbarium",-36.09264,146.61917,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",196,,"gravel-sand","S","J.Janes, T.Collins","Common",,,"Present","J355","Bayeria viscosa;Helichrysum viscosum;Acacia sp.;;;;;;"
"J356","A-D",,5,41,"Eucalyptus microcarpa (?)","2015-11-21",,-36.09272,146.61929,"WGS84","VIC","Chiltern, Chiltern-Howlong Rd.",194,,"gravel-sand","S","J.Janes","Common",,,"Present","J356",";;;;;;;;"
"J357","A-D",,5,42,"Eucalyptus melliodora","2015-11-21",,-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;"
"J357 - Recollect","A-E",,6,42,"Eucalyptus melliodora","2016-12-02","Recollected but originals already in herbarium",-36.019,146.29446,"WGS84","NSW","Collendina State Forest, Spring Dr.",140,"Granite","red sand","W","J.Janes, T.Collins","Common","Present","Present","Present","J357","E. microcarpa;grassland;red gum;Stipa platychaeta;;;;;"
"J358","A-D",,5,43,"Eucalyptus melliodora","2015-11-21",,-35.38973,146.35303,"WGS84","NSW","Urana, Walbundrie Rd.",138,"Granite","clay-sand",0,"J.Janes","Common",,,"Present","J358","Grasses;Stipa;Vulpia bromoides;Convolvulus erubescens;Helichrysum bracteatum;;;;"
"J359","A-I",,10,44,"Eucalyptus sideroxylon","2015-11-21",,-34.47594,147.40941,"WGS84","NSW","Ingalba Nature Reserve, Hwy 94",327,"Granite/Basalt","clay-loam",0,"J.Janes","Common",,,"Present","J359","E. microcarpa;Acacia;Dianella;Callitris sp;;;;;"
"J360","A-D",,5,45,"Eucalyptus conica","2015-11-21",,-34.01205,148.12904,"WGS84","NSW","Orange, Old Forbes Rd.",322,"Granite","Fine sand w rock",0,"J.Janes","Rare",,,"Present","J360","E. microcarpa;Yellow paper daisy;Callitris sp;;;;;;"
"J361","A-I",,10,46,"Eucalyptus albens","2015-11-22",,-33.42118,148.51154,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",525,,,"N","J.Janes","Common",,,"Present","J361","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;"
"J362","A-I",,10,47,"Eucalyptus sideroxylon","2015-11-22",,-33.42108,148.51126,"WGS84","NSW","Nangar Natl Park, Dripping Rock Rd.",521,,,"N","J.Janes","Common",,,"Present","J362","moss;Yellow paper daisy;Callitris sp;Stipa;Danthonia;;;;"
"J363","B-D",,4,48,"Eucalyptus microcarpa","2015-11-22",,-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,,,,"J.Janes","Common",,,"Present","J363","Acacia;callitris;Fringe lilly;E. conica;;;;;"
"J364",,,,49,"Eucalyptus conica","2015-11-22",,-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,,,,"J.Janes","Common",,,"Present","J364","Acacia;callitris;Fringe lilly;E. microcarpa;;;;;"
"J364 - Recollect",,,1,49,"Eucalyptus conica","2016-11-30","Recollected but originals already in herbarium",-33.41328,148.22136,"WGS84","NSW","Eugowra, Escort Way",260,,,,"J.Janes, T.Collins","Common",,,"Present","J364","Acacia;callitris;Fringe lilly;E. microcarpa;;;;;"
"J365","A-D",,5,50,"Eucalyptus melliodora","2015-11-22",,-33.31832,148.97163,"WGS84","NSW","Glenwood State Forest, Cargo Rd.",887,"Granite","clay-sand","E","J.Janes","Common","Present",,"Present","J365","Pinus radiata;;;;;;;;"
"J366","A-D",,5,51,"Eucalyptus fibrosa","2015-11-22",,-33.12436,150.01617,"WGS84","NSW","Gardens of Stone Natl Park, Glen Davis Rd.",732,"Granite","sandy rock","NE","J.Janes","Common","Present",,"Present","J366","E. sideroxylon;Acacia;Dianella;E. stellulata;;;;;"
"J367","A-F",,10,52,"Eucalyptus sideroxylon","2015-12-15",,-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common",,"Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;"
"J367","G",,,,"Eucalyptus sideroxylon","2015-12-15",,-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common",,"Present","Present","J367G","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;"
"J367","H",,10,52,"Eucalyptus sideroxylon","2015-12-15",,-30.5285,151.15897,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",791,"Granite","sand-gravel","W","J.Janes","Common",,"Present","Present","J367","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;"
"J367","I",,,53,"Hybrid? Sider x moluc","2015-12-15",,-30.52474,151.15401,"WGS84","NSW","Uralla-Kingstown Rd, Kingstown",787,"Granite","sand-gravel","W","J.Janes","Rare",,"Present","Present","J367I","Themeda sp;Eucalyptus moluccana;Davesia sp;Dianella sp;Callitris columellaris;;;;"
