filename	reads	bases	perc_gc	non_acgt
reads/plate1-6.0/J405c_S385_L004_R2.fastq.gz	51942	3905095	40.0	303
reads/plate1-6.0/J405d_S356_L003_R2.fastq.gz	39083	2940842	39.7	150
reads/plate1-6.0/J405c_S385_L003_R2.fastq.gz	47092	3538749	40.2	185
reads/plate1-6.0/J405c_S385_L003_R1.fastq.gz	47092	3538927	40.1	202
reads/plate1-6.0/J405d_S356_L001_R2.fastq.gz	35800	2692338	39.7	269
reads/plate1-6.0/J405a_S287_L003_R2.fastq.gz	108593	8180811	40.1	161
reads/plate1-6.0/J405d_S356_L002_R2.fastq.gz	41099	3092370	39.6	234
reads/plate1-6.0/J405d_S356_L001_R1.fastq.gz	35800	2692068	39.7	309
reads/plate1-6.0/J405a_S287_L002_R1.fastq.gz	111747	8419063	40.1	263
reads/plate1-6.0/J405d_S356_L004_R1.fastq.gz	43372	3264185	39.6	167
reads/plate1-6.0/J405d_S356_L002_R1.fastq.gz	41099	3092238	39.5	224
reads/plate1-6.0/J405e_S341_L001_R2.fastq.gz	38640	2903746	39.3	395
reads/plate1-6.0/J405d_S356_L004_R2.fastq.gz	43372	3264609	39.6	200
reads/plate1-6.0/J405e_S341_L002_R2.fastq.gz	43944	3302919	39.3	196
reads/plate1-6.0/J405e_S341_L003_R1.fastq.gz	41421	3113058	39.3	267
reads/plate1-6.0/J405e_S341_L004_R2.fastq.gz	46239	3477011	39.3	246
reads/plate1-6.0/J405e_S341_L003_R2.fastq.gz	41421	3113045	39.3	345
reads/plate1-6.0/J405e_S341_L004_R1.fastq.gz	46239	3476415	39.4	215
reads/plate1-6.0/J405f_S272_L001_R2.fastq.gz	47521	3575333	39.6	202
reads/plate1-6.0/J405e_S341_L002_R1.fastq.gz	43944	3302372	39.3	186
reads/plate1-6.0/J405f_S272_L003_R2.fastq.gz	52160	3924404	39.7	172
reads/plate1-6.0/J405f_S272_L001_R1.fastq.gz	47521	3575660	39.7	146
reads/plate1-6.0/J405f_S272_L002_R1.fastq.gz	61769	4651287	39.7	95
reads/plate1-6.0/J405f_S272_L002_R2.fastq.gz	61769	4651931	39.7	87
reads/plate1-6.0/J405f_S272_L003_R1.fastq.gz	52160	3924026	39.8	124
reads/plate1-6.0/J405f_S272_L004_R1.fastq.gz	64770	4877840	39.8	140
reads/plate1-6.0/J405f_S272_L004_R2.fastq.gz	64770	4878249	39.7	144
reads/plate1-6.0/J405g_S345_L002_R2.fastq.gz	41635	3130420	39.3	181
reads/plate1-6.0/J405g_S345_L001_R1.fastq.gz	38198	2872840	39.3	223
reads/plate1-6.0/J405g_S345_L002_R1.fastq.gz	41635	3130329	39.3	171
reads/plate1-6.0/J405a_S287_L001_R2.fastq.gz	100104	7540315	40.2	206
reads/plate1-6.0/J405e_S341_L001_R1.fastq.gz	38640	2902969	39.3	416
reads/plate1-6.0/J405g_S345_L001_R2.fastq.gz	38198	2872934	39.5	235
reads/plate1-6.0/J405h_S363_L002_R1.fastq.gz	34886	2623312	39.4	144
reads/plate1-6.0/J405g_S345_L004_R2.fastq.gz	44154	3321719	39.2	369
reads/plate1-6.0/J405h_S363_L001_R2.fastq.gz	35084	2634680	39.2	168
reads/plate1-6.0/J405g_S345_L003_R1.fastq.gz	40439	3041098	39.4	338
reads/plate1-6.0/J405h_S363_L003_R1.fastq.gz	34624	2601042	39.6	201
reads/plate1-6.0/J405i_S396_L001_R2.fastq.gz	25466	1918489	39.4	108
reads/plate1-6.0/J405i_S396_L002_R2.fastq.gz	28725	2164805	39.3	148
reads/plate1-6.0/J405i_S396_L001_R1.fastq.gz	25466	1918686	39.3	105
reads/plate1-6.0/J405g_S345_L003_R2.fastq.gz	40439	3041199	39.4	382
reads/plate1-6.0/J405h_S363_L002_R2.fastq.gz	34886	2622798	39.1	144
reads/plate1-6.0/J405h_S363_L004_R1.fastq.gz	30994	2329529	39.3	61
reads/plate1-6.0/J405h_S363_L001_R1.fastq.gz	35084	2636018	39.6	156
reads/plate1-6.0/J405h_S363_L004_R2.fastq.gz	30994	2329135	38.9	62
reads/plate1-6.0/J405i_S396_L004_R1.fastq.gz	29630	2233482	39.2	117
reads/plate1-6.0/J405i_S396_L002_R1.fastq.gz	28725	2164614	39.3	148
reads/plate1-6.0/J405g_S345_L004_R1.fastq.gz	44154	3320632	39.2	341
reads/plate1-6.0/J406_S103_L004_R2.fastq.gz	15181	1144102	39.2	3
reads/plate1-6.0/J405i_S396_L004_R2.fastq.gz	29630	2233276	39.2	145
reads/plate1-6.0/J406_S103_L003_R1.fastq.gz	15437	1162772	39.8	33
reads/plate1-6.0/J406_S103_L004_R1.fastq.gz	15181	1144314	39.5	3
reads/plate1-6.0/J406_S103_L002_R1.fastq.gz	15769	1188360	39.4	21
reads/plate1-6.0/J405i_S396_L003_R2.fastq.gz	27481	2070729	39.3	51
reads/plate1-6.0/J406_S103_L002_R2.fastq.gz	15769	1187796	39.3	28
reads/plate1-6.0/J406_S103_L001_R2.fastq.gz	14988	1127833	39.5	22
reads/plate1-6.0/J405h_S363_L003_R2.fastq.gz	34624	2600624	39.3	174
reads/plate1-6.0/J406_S103_L003_R2.fastq.gz	15437	1162443	39.7	24
reads/plate1-6.0/J406a_S354_L002_R1.fastq.gz	47486	3570803	39.3	378
reads/plate1-6.0/J406b_S371_L003_R1.fastq.gz	6536	493063	41.5	17
reads/plate1-6.0/J406b_S371_L003_R2.fastq.gz	6536	492299	39.4	97
reads/plate1-6.0/J405i_S396_L003_R1.fastq.gz	27481	2070703	39.3	27
reads/plate1-6.0/J406b_S371_L002_R1.fastq.gz	10348	780933	39.4	4
reads/plate1-6.0/J406a_S354_L003_R1.fastq.gz	46041	3462899	39.4	223
reads/plate1-6.0/J406a_S354_L001_R1.fastq.gz	43302	3255706	39.4	370
reads/plate1-6.0/J406b_S371_L001_R1.fastq.gz	10458	788330	39.5	44
reads/plate1-6.0/J406a_S354_L002_R2.fastq.gz	47486	3571125	39.4	397
reads/plate1-6.0/J406b_S371_L004_R1.fastq.gz	5092	384442	41.7	0
reads/plate1-6.0/J406a_S354_L004_R1.fastq.gz	49943	3758907	39.3	418
reads/plate1-6.0/J406b_S371_L004_R2.fastq.gz	5092	383737	38.9	18
reads/plate1-6.0/J406b_S371_L002_R2.fastq.gz	10348	780126	38.4	15
reads/plate1-6.0/J406_S103_L001_R1.fastq.gz	14988	1128931	39.5	18
reads/plate1-6.0/J406a_S354_L004_R2.fastq.gz	49943	3759032	39.3	473
reads/plate1-6.0/J406a_S354_L003_R2.fastq.gz	46041	3462906	39.4	237
reads/plate1-6.0/J406a_S354_L001_R2.fastq.gz	43302	3255251	39.4	406
reads/plate1-6.0/J406c_S411_L001_R2.fastq.gz	25259	1897852	39.3	139
reads/plate1-6.0/J406c_S411_L002_R2.fastq.gz	26456	1989891	39.1	74
reads/plate1-6.0/J406c_S411_L004_R1.fastq.gz	25222	1897493	39.5	146
reads/plate1-6.0/J406b_S371_L001_R2.fastq.gz	10458	787100	38.6	59
reads/plate1-6.0/J406c_S411_L001_R1.fastq.gz	25259	1899498	39.5	104
reads/plate1-6.0/J406c_S411_L003_R2.fastq.gz	26289	1976124	39.4	213
reads/plate1-6.0/J406c_S411_L004_R2.fastq.gz	25222	1896924	38.9	144
reads/plate1-6.0/J406d_S340_L001_R1.fastq.gz	40553	3042425	39.7	445
reads/plate1-6.0/J406c_S411_L003_R1.fastq.gz	26289	1976739	39.6	186
reads/plate1-6.0/J406c_S411_L002_R1.fastq.gz	26456	1990994	39.3	77
reads/plate1-6.0/J406d_S340_L002_R2.fastq.gz	45149	3388197	39.7	546
reads/plate1-6.0/J406d_S340_L003_R2.fastq.gz	43634	3275588	39.8	383
reads/plate1-6.0/J406e_S378_L001_R2.fastq.gz	34791	2614802	40.4	431
reads/plate1-6.0/J406e_S378_L002_R1.fastq.gz	37918	2852915	40.3	248
reads/plate1-6.0/J406d_S340_L002_R1.fastq.gz	45149	3388405	39.8	452
reads/plate1-6.0/J406d_S340_L001_R2.fastq.gz	40553	3042245	39.7	561
reads/plate1-6.0/J406d_S340_L003_R1.fastq.gz	43634	3275577	39.8	310
reads/plate1-6.0/J406e_S378_L001_R1.fastq.gz	34791	2616509	40.3	322
reads/plate1-6.0/J406e_S378_L003_R2.fastq.gz	37080	2789120	40.2	282
reads/plate1-6.0/J406e_S378_L003_R1.fastq.gz	37080	2789861	40.2	220
reads/plate1-6.0/J406e_S378_L004_R1.fastq.gz	40223	3027302	40.3	98
reads/plate1-6.0/J406e_S378_L004_R2.fastq.gz	40223	3027469	40.2	156
reads/plate1-6.0/J406d_S340_L004_R1.fastq.gz	47678	3580839	39.8	278
reads/plate1-6.0/J406f_S365_L002_R1.fastq.gz	41023	3084004	40.1	559
reads/plate1-6.0/J406e_S378_L002_R2.fastq.gz	37918	2852433	40.3	319
reads/plate1-6.0/J406f_S365_L001_R1.fastq.gz	36855	2769211	40.1	389
reads/plate1-6.0/J406d_S340_L004_R2.fastq.gz	47678	3581797	39.7	292
reads/plate1-6.0/J406f_S365_L002_R2.fastq.gz	41023	3083075	40.0	602
reads/plate1-6.0/J406f_S365_L003_R1.fastq.gz	39047	2935062	40.1	145
reads/plate1-6.0/J406f_S365_L004_R1.fastq.gz	42874	3226469	40.2	267
reads/plate1-6.0/J406f_S365_L003_R2.fastq.gz	39047	2934759	40.0	209
reads/plate1-6.0/J406g_S421_L001_R2.fastq.gz	41511	3118320	39.9	414
reads/plate1-6.0/J406g_S421_L002_R2.fastq.gz	47322	3557854	39.9	235
reads/plate1-6.0/J406g_S421_L003_R1.fastq.gz	45126	3392757	40.0	260
reads/plate1-6.0/J406h_S423_L001_R1.fastq.gz	33650	2527385	39.5	207
reads/plate1-6.0/J406h_S423_L002_R2.fastq.gz	35846	2693560	39.3	257
reads/plate1-6.0/J406g_S421_L002_R1.fastq.gz	47322	3558402	39.9	245
reads/plate1-6.0/J406g_S421_L001_R1.fastq.gz	41511	3118785	39.9	337
reads/plate1-6.0/J406h_S423_L002_R1.fastq.gz	35846	2694040	39.4	278
reads/plate1-6.0/J406h_S423_L003_R2.fastq.gz	35011	2628109	39.5	295
reads/plate1-6.0/J406h_S423_L003_R1.fastq.gz	35011	2629267	39.6	269
reads/plate1-6.0/J406g_S421_L004_R2.fastq.gz	49850	3750643	39.9	166
reads/plate1-6.0/J406h_S423_L001_R2.fastq.gz	33650	2525705	39.4	289
reads/plate1-6.0/J406h_S423_L004_R1.fastq.gz	35238	2648208	39.5	113
reads/plate1-6.0/J406h_S423_L004_R2.fastq.gz	35238	2648216	39.1	121
reads/plate1-6.0/J406i_S405_L002_R1.fastq.gz	43694	3284587	39.5	335
reads/plate1-6.0/J407_S143_L001_R1.fastq.gz	18900	1422729	40.4	8
reads/plate1-6.0/J406i_S405_L004_R1.fastq.gz	46481	3495406	39.6	138
reads/plate1-6.0/J406g_S421_L003_R2.fastq.gz	45126	3392322	39.9	315
reads/plate1-6.0/J406i_S405_L001_R2.fastq.gz	38288	2876598	39.5	235
reads/plate1-6.0/J406f_S365_L004_R2.fastq.gz	42874	3226006	40.0	274
reads/plate1-6.0/J406g_S421_L004_R1.fastq.gz	49850	3750344	39.9	166
reads/plate1-6.0/J407_S143_L001_R2.fastq.gz	18900	1422709	40.2	8
reads/plate1-6.0/J406i_S405_L001_R1.fastq.gz	38288	2877396	39.5	234
reads/plate1-6.0/J406i_S405_L003_R1.fastq.gz	41714	3134522	39.6	260
reads/plate1-6.0/J407_S143_L002_R1.fastq.gz	20636	1553740	40.3	24
reads/plate1-6.0/J407_S143_L002_R2.fastq.gz	20636	1553623	40.1	6
reads/plate1-6.0/J407_S143_L003_R2.fastq.gz	20264	1525526	40.4	26
reads/plate1-6.0/J406f_S365_L001_R2.fastq.gz	36855	2767174	40.1	585
reads/plate1-6.0/J406i_S405_L002_R2.fastq.gz	43694	3284890	39.5	321
reads/plate1-6.0/J407_S143_L003_R1.fastq.gz	20264	1525865	40.5	13
reads/plate1-6.0/J406i_S405_L003_R2.fastq.gz	41714	3134710	39.6	281
reads/plate1-6.0/J408_S123_L001_R2.fastq.gz	13639	1024377	39.6	22
reads/plate1-6.0/J407_S143_L004_R2.fastq.gz	21167	1594803	40.1	7
reads/plate1-6.0/J407_S143_L004_R1.fastq.gz	21167	1594822	40.3	7
reads/plate1-6.0/J408_S123_L001_R1.fastq.gz	13639	1024959	39.9	7
reads/plate1-6.0/J411_S108_L001_R2.fastq.gz	15769	1185011	40.3	139
reads/plate1-6.0/J408_S123_L003_R2.fastq.gz	14527	1090837	39.7	21
reads/plate1-6.0/J408_S123_L004_R1.fastq.gz	13166	989289	39.7	22
reads/plate1-6.0/J408_S123_L002_R1.fastq.gz	13914	1045850	39.7	3
reads/plate1-6.0/J408_S123_L004_R2.fastq.gz	13166	988967	39.4	15
reads/plate1-6.0/J408_S123_L002_R2.fastq.gz	13914	1045677	39.4	2
reads/plate1-6.0/J406i_S405_L004_R2.fastq.gz	46481	3495896	39.5	145
reads/plate1-6.0/J411_S108_L002_R1.fastq.gz	18146	1366020	40.3	27
reads/plate1-6.0/J411_S108_L001_R1.fastq.gz	15769	1185970	40.4	52
reads/plate1-6.0/J411_S108_L002_R2.fastq.gz	18146	1365552	40.2	62
reads/plate1-6.0/J408_S123_L003_R1.fastq.gz	14527	1090668	39.9	17
reads/plate1-6.0/J411_S108_L003_R1.fastq.gz	17595	1324229	40.4	37
reads/plate1-6.0/J411_S108_L004_R1.fastq.gz	19150	1442193	40.4	11
reads/plate1-6.0/J412_S127_L002_R1.fastq.gz	13331	1004749	39.0	58
reads/plate1-6.0/J412_S127_L003_R1.fastq.gz	12861	968247	39.3	18
reads/plate1-6.0/J411_S108_L004_R2.fastq.gz	19150	1442232	40.3	10
reads/plate1-6.0/J412_S127_L001_R2.fastq.gz	13373	1005598	39.0	37
reads/plate1-6.0/J412_S127_L001_R1.fastq.gz	13373	1006376	39.0	20
reads/plate1-6.0/J412_S127_L002_R2.fastq.gz	13331	1004127	38.7	65
reads/plate1-6.0/J412_S127_L004_R1.fastq.gz	11088	835709	39.0	42
reads/plate1-6.0/J411_S108_L003_R2.fastq.gz	17595	1324176	40.4	40
reads/plate1-6.0/J412_S127_L003_R2.fastq.gz	12861	967872	39.1	35
reads/plate1-6.0/J413_S100_L001_R1.fastq.gz	13756	1033793	39.8	5
reads/plate1-6.0/J412_S127_L004_R2.fastq.gz	11088	835592	38.6	42
reads/plate1-6.0/J413_S100_L001_R2.fastq.gz	13756	1033420	39.7	50
reads/plate1-6.0/J413_S100_L002_R2.fastq.gz	15004	1127428	39.8	88
reads/plate1-6.0/J413_S100_L002_R1.fastq.gz	15004	1127562	39.7	52
reads/plate1-6.0/J413_S100_L004_R2.fastq.gz	16082	1209448	39.8	29
reads/plate1-6.0/J413_S100_L003_R1.fastq.gz	14789	1111836	39.8	7
reads/plate1-6.0/J413_S100_L004_R1.fastq.gz	16082	1209493	39.7	15
reads/plate1-6.0/J413_S438_L001_R2.fastq.gz	35782	2688900	39.5	139
reads/plate1-6.0/J413_S100_L003_R2.fastq.gz	14789	1111457	39.9	101
reads/plate1-6.0/J413_S438_L003_R1.fastq.gz	39473	2967240	39.7	267
reads/plate1-6.0/J413_S438_L003_R2.fastq.gz	39473	2967565	39.6	355
reads/plate1-6.0/J413_S438_L002_R1.fastq.gz	40273	3029129	39.6	181
reads/plate1-6.0/J413_S438_L001_R1.fastq.gz	35782	2688915	39.5	132
reads/plate1-6.0/J413_S438_L002_R2.fastq.gz	40273	3028509	39.6	208
reads/plate1-6.0/J413_S438_L004_R2.fastq.gz	42887	3227223	39.7	179
reads/plate1-6.0/J413_S438_L004_R1.fastq.gz	42887	3226659	39.6	170
reads/plate1-6.0/J413a_S449_L001_R2.fastq.gz	47872	3596162	39.9	425
reads/plate1-6.0/J413c_S382_L001_R1.fastq.gz	26371	1984376	40.3	115
reads/plate1-6.0/J413c_S382_L001_R2.fastq.gz	26371	1983300	40.3	217
reads/plate1-6.0/J413c_S382_L003_R1.fastq.gz	28936	2178432	40.5	224
reads/plate1-6.0/J413a_S449_L004_R2.fastq.gz	55335	4163977	39.8	257
reads/plate1-6.0/J413a_S449_L002_R2.fastq.gz	52171	3920425	39.8	372
reads/plate1-6.0/J413a_S449_L003_R1.fastq.gz	51008	3835422	39.9	380
reads/plate1-6.0/J413c_S382_L003_R2.fastq.gz	28936	2178221	40.4	264
reads/plate1-6.0/J413a_S449_L002_R1.fastq.gz	52171	3920425	39.8	362
reads/plate1-6.0/J413c_S382_L004_R1.fastq.gz	32480	2447569	40.5	171
reads/plate1-6.0/J413a_S449_L004_R1.fastq.gz	55335	4163674	39.8	228
reads/plate1-6.0/J413c_S382_L002_R1.fastq.gz	30455	2292893	40.4	140
reads/plate1-6.0/J413c_S382_L002_R2.fastq.gz	30455	2292487	40.4	189
reads/plate1-6.0/J413c_S382_L004_R2.fastq.gz	32480	2447266	40.4	179
reads/plate1-6.0/J413f_S448_L003_R1.fastq.gz	37404	2810808	39.8	170
reads/plate1-6.0/J413a_S449_L001_R1.fastq.gz	47872	3596637	39.8	344
reads/plate1-6.0/J413f_S448_L004_R2.fastq.gz	36301	2729719	39.4	112
reads/plate1-6.0/J413f_S448_L003_R2.fastq.gz	37404	2810250	39.7	275
reads/plate1-6.0/J414_S376_L002_R2.fastq.gz	42353	3183369	39.5	173
reads/plate1-6.0/J413f_S448_L002_R1.fastq.gz	38313	2880697	39.7	218
reads/plate1-6.0/J414_S376_L003_R1.fastq.gz	40539	3044638	39.7	170
reads/plate1-6.0/J413f_S448_L004_R1.fastq.gz	36301	2730021	39.6	131
reads/plate1-6.0/J414_S376_L002_R1.fastq.gz	42353	3183972	39.6	182
reads/plate1-6.0/J413f_S448_L001_R1.fastq.gz	36404	2734976	39.7	134
reads/plate1-6.0/J414_S376_L001_R1.fastq.gz	38340	2880525	39.6	182
reads/plate1-6.0/J413f_S448_L002_R2.fastq.gz	38313	2879448	39.4	242
reads/plate1-6.0/J413f_S448_L001_R2.fastq.gz	36404	2733055	39.6	210
reads/plate1-6.0/J414_S98_L001_R1.fastq.gz	16830	1264731	40.2	22
reads/plate1-6.0/J414_S376_L004_R1.fastq.gz	43321	3256868	39.5	173
reads/plate1-6.0/J414_S98_L002_R1.fastq.gz	18297	1375653	40.2	61
reads/plate1-6.0/J414_S376_L003_R2.fastq.gz	40539	3044453	39.6	169
reads/plate1-6.0/J414_S376_L001_R2.fastq.gz	38340	2879039	39.6	302
reads/plate1-6.0/J414_S98_L001_R2.fastq.gz	16830	1264634	40.2	43
reads/plate1-6.0/J414_S98_L002_R2.fastq.gz	18297	1375147	40.2	75
reads/plate1-6.0/J414_S98_L004_R2.fastq.gz	19099	1436311	40.1	17
reads/plate1-6.0/J414_S98_L004_R1.fastq.gz	19099	1436275	40.3	17
reads/plate1-6.0/J414_S376_L004_R2.fastq.gz	43321	3256817	39.4	184
reads/plate1-6.0/J414_S98_L003_R2.fastq.gz	18063	1358846	40.3	59
reads/plate1-6.0/J414a_S514_L001_R2.fastq.gz	39339	2954852	40.0	234
reads/plate1-6.0/J414_S98_L003_R1.fastq.gz	18063	1359028	40.3	66
reads/plate1-6.0/J414a_S514_L002_R1.fastq.gz	43772	3288976	40.0	221
reads/plate1-6.0/J414b_S452_L001_R1.fastq.gz	42698	3209163	39.5	353
reads/plate1-6.0/J414a_S514_L002_R2.fastq.gz	43772	3289150	40.0	267
reads/plate1-6.0/J414a_S514_L001_R1.fastq.gz	39339	2956226	39.9	127
reads/plate1-6.0/J414b_S452_L002_R1.fastq.gz	46336	3483079	39.6	193
reads/plate1-6.0/J414b_S452_L002_R2.fastq.gz	46336	3482564	39.6	193
reads/plate1-6.0/J414c_S375_L001_R1.fastq.gz	30132	2263665	39.5	234
reads/plate1-6.0/J414b_S452_L003_R1.fastq.gz	45930	3452241	39.7	208
reads/plate1-6.0/J414b_S452_L001_R2.fastq.gz	42698	3207497	39.5	527
reads/plate1-6.0/J414c_S375_L001_R2.fastq.gz	30132	2261366	39.4	311
reads/plate1-6.0/J414a_S514_L003_R2.fastq.gz	42535	3195708	40.1	269
reads/plate1-6.0/J414a_S514_L004_R1.fastq.gz	45919	3453865	40.0	138
reads/plate1-6.0/J414a_S514_L004_R2.fastq.gz	45919	3454534	40.0	175
reads/plate1-6.0/J414c_S375_L002_R2.fastq.gz	30409	2284549	39.2	125
reads/plate1-6.0/J414b_S452_L004_R2.fastq.gz	47846	3599079	39.5	92
reads/plate1-6.0/J414c_S375_L003_R2.fastq.gz	28957	2173401	39.5	111
reads/plate1-6.0/J414c_S375_L004_R1.fastq.gz	26142	1965041	39.4	67
reads/plate1-6.0/J416_S125_L001_R1.fastq.gz	18611	1400343	40.2	0
reads/plate1-6.0/J414b_S452_L003_R2.fastq.gz	45930	3452035	39.6	264
reads/plate1-6.0/J414c_S375_L003_R1.fastq.gz	28957	2174350	39.7	74
reads/plate1-6.0/J414c_S375_L004_R2.fastq.gz	26142	1963855	39.2	65
reads/plate1-6.0/J414c_S375_L002_R1.fastq.gz	30409	2285773	39.5	96
reads/plate1-6.0/J416_S125_L002_R2.fastq.gz	20909	1573723	40.2	2
reads/plate1-6.0/J416_S125_L002_R1.fastq.gz	20909	1573367	40.2	2
reads/plate1-6.0/J416_S125_L001_R2.fastq.gz	18611	1400526	40.2	1
reads/plate1-6.0/J416_S125_L004_R1.fastq.gz	22093	1663521	40.2	9
reads/plate1-6.0/J416_S125_L003_R1.fastq.gz	20310	1528019	40.3	7
reads/plate1-6.0/J416_S125_L004_R2.fastq.gz	22093	1663752	40.3	32
reads/plate1-6.0/J413a_S449_L003_R2.fastq.gz	51008	3834836	39.9	453
reads/plate1-6.0/J416_S125_L003_R2.fastq.gz	20310	1528049	40.3	3
reads/plate1-6.0/J416_S418_L001_R1.fastq.gz	37414	2814676	39.8	196
reads/plate1-6.0/J416_S418_L002_R1.fastq.gz	41652	3134874	39.9	219
reads/plate1-6.0/J416_S418_L003_R1.fastq.gz	39757	2991164	39.8	215
reads/plate1-6.0/J416_S418_L003_R2.fastq.gz	39757	2991898	39.8	212
reads/plate1-6.0/J416_S418_L004_R1.fastq.gz	43880	3302293	39.9	397
reads/plate1-6.0/J416_S418_L001_R2.fastq.gz	37414	2814655	39.9	233
reads/plate1-6.0/J416_S418_L002_R2.fastq.gz	41652	3135077	39.7	230
reads/plate1-6.0/J416_S418_L004_R2.fastq.gz	43880	3302992	39.8	401
reads/plate1-6.0/J416b_S346_L001_R1.fastq.gz	38183	2870377	39.7	314
reads/plate1-6.0/J416b_S346_L001_R2.fastq.gz	38183	2870596	39.9	334
reads/plate1-6.0/J416b_S346_L002_R1.fastq.gz	43121	3243689	39.7	112
reads/plate1-6.0/J416b_S346_L003_R2.fastq.gz	41176	3096812	39.7	112
reads/plate1-6.0/J416b_S346_L003_R1.fastq.gz	41176	3096526	39.8	112
reads/plate1-6.0/J416b_S346_L002_R2.fastq.gz	43121	3244390	39.7	106
reads/plate1-6.0/J416c_S394_L001_R1.fastq.gz	32718	2466141	39.5	80
reads/plate1-6.0/J416a_S257_L001_R2.fastq.gz	112105	8429746	40.3	161
reads/plate1-6.0/J416b_S346_L004_R1.fastq.gz	44797	3371196	39.7	194
reads/plate1-6.0/J416a_S257_L002_R1.fastq.gz	120164	9040542	40.3	185
reads/plate1-6.0/J414a_S514_L003_R1.fastq.gz	42535	3195649	40.0	241
reads/plate1-6.0/J416a_S257_L001_R1.fastq.gz	112105	8430563	40.3	143
reads/plate1-6.0/J416c_S394_L001_R2.fastq.gz	32718	2466376	39.5	83
reads/plate1-6.0/J416a_S257_L004_R2.fastq.gz	122645	9225743	40.2	154
reads/plate1-6.0/J416d_S419_L001_R1.fastq.gz	5132	388018	38.7	3
reads/plate1-6.0/J416c_S394_L002_R1.fastq.gz	36123	2722548	39.5	182
reads/plate1-6.0/J416a_S257_L002_R2.fastq.gz	120164	9040774	40.2	202
reads/plate1-6.0/J416a_S257_L004_R1.fastq.gz	122645	9225953	40.3	103
reads/plate1-6.0/J416d_S419_L001_R2.fastq.gz	5132	387441	37.2	3
reads/plate1-6.0/J416d_S419_L003_R2.fastq.gz	3544	267111	38.9	4
reads/plate1-6.0/J416d_S419_L004_R2.fastq.gz	3355	252837	38.5	5
reads/plate1-6.0/J416d_S419_L002_R1.fastq.gz	6136	463930	38.4	0
reads/plate1-6.0/J416d_S419_L002_R2.fastq.gz	6136	463769	37.1	0
reads/plate1-6.0/J416d_S419_L003_R1.fastq.gz	3544	267595	41.3	0
reads/plate1-6.0/J416c_S394_L003_R1.fastq.gz	34372	2591153	39.6	104
reads/plate1-6.0/J416d_S419_L004_R1.fastq.gz	3355	253112	41.2	5
reads/plate1-6.0/J416a_S257_L003_R1.fastq.gz	119512	8986734	40.5	181
reads/plate1-6.0/J416c_S394_L003_R2.fastq.gz	34372	2590864	39.5	133
reads/plate1-6.0/J416c_S394_L002_R2.fastq.gz	36123	2722636	39.5	191
reads/plate1-6.0/J414b_S452_L004_R1.fastq.gz	47846	3599077	39.6	68
reads/plate1-6.0/J416c_S394_L004_R1.fastq.gz	38048	2868655	39.6	66
reads/plate1-6.0/J416e_S380_L001_R1.fastq.gz	34999	2631956	39.7	157
reads/plate1-6.0/J416b_S346_L004_R2.fastq.gz	44797	3371579	39.6	205
reads/plate1-6.0/J416e_S380_L002_R1.fastq.gz	40080	3015056	39.8	208
reads/plate1-6.0/J416e_S380_L002_R2.fastq.gz	40080	3015559	39.8	226
reads/plate1-6.0/J416e_S380_L003_R1.fastq.gz	37660	2832572	39.9	74
reads/plate1-6.0/J416e_S380_L001_R2.fastq.gz	34999	2631957	39.9	165
reads/plate1-6.0/J416e_S380_L003_R2.fastq.gz	37660	2832586	39.8	87
reads/plate1-6.0/J416e_S380_L004_R1.fastq.gz	42069	3165817	39.8	122
reads/plate1-6.0/J416a_S257_L003_R2.fastq.gz	119512	8986586	40.3	267
reads/plate1-6.0/J416c_S394_L004_R2.fastq.gz	38048	2869100	39.5	148
reads/plate1-6.0/J416g_S428_L001_R1.fastq.gz	32107	2411367	39.7	202
reads/plate1-6.0/J416f_S312_L001_R2.fastq.gz	55118	4146426	39.8	199
reads/plate1-6.0/J416g_S428_L001_R2.fastq.gz	32107	2411727	39.9	202
reads/plate1-6.0/J416f_S312_L001_R1.fastq.gz	55118	4146748	39.9	147
reads/plate1-6.0/J416g_S428_L002_R1.fastq.gz	36033	2708247	39.7	291
reads/plate1-6.0/J416e_S380_L004_R2.fastq.gz	42069	3166994	39.8	131
reads/plate1-6.0/J416g_S428_L003_R2.fastq.gz	34639	2603310	39.8	363
reads/plate1-6.0/J416f_S312_L003_R1.fastq.gz	59705	4489245	39.9	96
reads/plate1-6.0/J416f_S312_L002_R1.fastq.gz	69669	5245202	39.8	113
reads/plate1-6.0/J416g_S428_L003_R1.fastq.gz	34639	2602343	39.7	356
reads/plate1-6.0/J416f_S312_L002_R2.fastq.gz	69669	5245060	39.8	183
reads/plate1-6.0/J416g_S428_L004_R1.fastq.gz	38249	2875430	39.7	374
reads/plate1-6.0/J416f_S312_L003_R2.fastq.gz	59705	4489737	39.9	107
reads/plate1-6.0/J416f_S312_L004_R2.fastq.gz	71557	5388053	39.8	186
reads/plate1-6.0/J416g_S428_L004_R2.fastq.gz	38249	2875999	39.7	423
reads/plate1-6.0/J416f_S312_L004_R1.fastq.gz	71557	5387406	39.9	147
reads/plate1-6.0/J416i_S328_L001_R2.fastq.gz	55198	4153464	40.0	122
reads/plate1-6.0/J416i_S328_L001_R1.fastq.gz	55198	4153845	40.1	129
reads/plate1-6.0/J416h_S319_L002_R2.fastq.gz	89841	6775232	40.3	92
reads/plate1-6.0/J416h_S319_L001_R2.fastq.gz	79782	6014986	40.5	152
